Unnamed: 0,id,tweet,Majority_Sentiment
1313,89790884,@username mechipu gi eze ule gi nwoke m..,Abuse
2479,89976937,"onye-iberibe ""@username : onye ala ""@username : o gbasara gi ugochukwu rt @username """,Abuse
918,89792154,ina host space....invitia ndi ofe mmanu fa bia there na akpali ndi-igbo.....build gbuo onwe gi na bridge there.....  ezi ofia.,Hate
1409,89790980,"onye kwe, chi ya ekwe. ọsụkọsụ nwa mkpi is not a virtue.",Normal
1652,89791893,kitikpa lachaa gi onu amu there timber onye iberibe. ##url,Abuse
2746,89977204,"nwamba ka ọ bụ nkịta?  otu nwaanyị ekpebiela hoohaa na ọ nweghịkwa ihe ga-ejikọ ya na nwa mba. aha ya bụ oriaku anyanwụ. gịnị na-ese okwu? ọ sị n'otu oge, otu nwamba batara be ya, na-ebe, ""nwunye anyanwụ, ị nwere anwụrụ?""  nwamba na nkịta kedụ nke masịrị gị? ##url",Normal
1113,89790682,@username am just here for comments from ndi úgwù na ndi ófē mmanu. they will always carry ndi igbo mata for head like gala. ya diba!,Hate
151,88976841,"@username ewu awụsa, lota ka ị lụọ agha na o seti go! onukwu.",Abuse
2712,89977170,@username kitikpa gbagbuo gi dia. anuofia,Abuse
776,89792011,akpa used comdom rt @username : ewu awusa rt @username : mkpi rt @username : mbe rt @username : ► why re u even following me???,Abuse
330,88977022,"ọsọ unu kwere; ọsọ unu ekwela.  ọkụkọ anọrọla na-anyụre ọdụ ya chee na ọ na-emegbu onye nwe ya.  chineke mere anyị ebere.  ekwela ka ala igbo bụrụ mkpọ mkpọ ebe, ebe ụmụ ya na-agaghị enwe ike loruo n'ihi ụjọ ndị na-ekupu ihe ike ka ume!  #um",Normal
6,88976696,@username ọnụ ọjọọ ndị anambra sha😢,Hate
947,89792183,@username gurl 😂😂😂 onye iberibe,Abuse
824,89792059,"onye nzuzu *sigh* rt @username ngwa jee nwuo ☹ ☹ rt @username : ikeh ndi nzuzu juru na twitter naija a, a gu go mu.... tufiakwa!",Abuse
736,89791971,eniola badmus na were babe oo!! choi! nwaayi ofe mmanu ati omonna oshi cc #mr&amp;mrsibu @username,Hate
913,89792149,@username kitikpa gbagbuo gị,Abuse
469,88977162,@username mpa gi na nne gi ofeke ofeke,Abuse
182,88976872,@username ndi ugwu and ndi ofe mmanu is the major problem we have in this country.,Hate
165,88976855,@username 😂😂😂😂🤣🤣🤣🤣🤣  odibero late ooh.. inwelu ike iweputa di amu na express ozugbo,Normal
1528,89791769,"@username your lucky day , he should have used you for the gods. ọkwa nwa nza rijuo afọ o chelu chi ya aka mgba",Normal
452,88977145,bbc news ìgbò - everton vs man united: abọkasịala man united ka ọkụkọ 'easter' ##url,Normal
491,88977184,@username kitikpa  gbagbuo gi  in style,Abuse
1956,89792198,@username okpo. onye iberibe muo,Abuse
1148,89790717,"chai! nri igbo bụ nnọọ ebe ọ na akpọtụ! ofe nsala, ofe egwusi, nkwọbi, ụgba a gwọrọ agwọ na anụ nchị; i wee jiri mmanya ọma nkwu elu wuda ya",Normal
1316,89790887,@username nwa onyeala.. ichena abum nne gi na enwero ife ona alu.. ezi,Abuse
2383,89976841,you should write in english cos you do not even know how to write igbo. ogini ka onye nke a na ede?   kitikpa lachaa gi anya. ina akpo nna gi coon. black american wannabe. ozu ##url,Abuse
1116,89790685,farmer/future onye ọgwụ ego ##url,Abuse
2839,89977298,@username ọnụ ọjọọ. why this man resemble obiano?,Abuse
1446,89791017,olusigo  419  ezigbo onye ori azuru azu ka obu!  419 ##url,Abuse
1844,89792085,"@username onye nka obu mmadu?  ike gwuru, onweghi ihe anyi agaghi anu no onu ndi mmadu n'ekwu okwu ka anu ohia!",Abuse
1010,89790579,"@username udele ajo anu!   nwa dibia chuchaa aja, ahughi udele, amara n'ihe mere na-ala ndi mmuo!",Normal
1632,89791873,"buhahaha!na nsukka ko,owerri?""@username : esim bee nna gi rt @username : @username ekwensu kedu ebe isi kwa???""",Abuse
1637,89791878,"*acts 24:15* pidgin west africa  and i get the same hope for god like this people, say righteous people and people wey no dey righteous go come back to life.  ìgbo enwekwara m olileanya otú ndị a nwere, na chineke ga-akpọlite ndị ezi omume na ndị ajọ omume nwụrụ anwụ",Normal
1079,89790648,@username onye juu gi  ?,Normal
579,89791814,@username kitikpa gbagbuo gi,Abuse
2172,89976630,@username lol. ajọ nwoke. 😋😋,Abuse
2331,89976789,ndi akpiri ego. ##url,Abuse
2249,89976707,@username ibu onye iberibe!! nzuzu 🤦🏾‍♂️🤦🏾‍♂️,Abuse
2288,89976746,"@username i admit to it wholeheartedly, ọgwụ ka ana agwọ, i want them to call me onye ọgwụ ego 😂",Abuse
328,88977020,"@username nne gị, nna gị na ezi n'ụlọ gị bụ ndị ara. onye iberibe",Abuse
1796,89792037,"@username nwata sị na nne na nna ya agaghị ehi ụra, ọ gaghịkwa ehi ụra nke ọma",Normal
443,88977136,"11-24-2019 igbo bible of nigeria daily scripture:  jenesis 3:1 - ma agwọ di aghughọ kari anu ọhia ọ bula nke jehova, bú chineke, mereri. o we si nwayi ahu, ọ̀ gābu ezie na chineke siri, unu erila nkpuru sitere n'osisi ọ bula nke ubi a ab͕ara ogige?  #igbo #nigeria ##url",Normal
2157,89976615,@username bye bye . 419 chima arusi go o nawago 419. ezigbo onye ori azulu ka o bu.,Abuse
1934,89792176,"@username waa here, onye mgbu",Abuse
835,89792070,ekwensu go behind me 🤣🤣🤣🤣🤣🤣🤣 ##url,Abuse
2593,89977051,"@username get away you, anụ ọhịa,  may buhari happen to your family, atụrụ",Abuse
2091,89976549,"olodo boi""@username : *lol=d* ""@username : wich one is dat :s""@username : isi nkita nko""@username : i'm craving isi ewu☹",Normal
1419,89790990,@username lekwa udele osi gini na eme ya?,Abuse
1206,89790777,"amoosu rt @username : nkita ara ,anuofia rt @username : ewu...hug transforma rt @username : (cont) ##url",Abuse
2300,89976758,@username agwọ ocha mmamu sọọ kwa gị ọṅụ ebe ahụ. onye iberibe.,Abuse
1504,89791745,"@username chelsea otu - abụọ liverpool  ọ dị mma   ka anyị na agba mbọ itule mkpebi ndị ụlọ ikpe   nwoke a obi tara mmiri muhammadu ntị anụ ihe salah enwe gwa ndị oti mkpu ya ka ha bulie ụtụ ngwa ahịa, ka ihe nwere sie re anyị ike.",Normal
1842,89792083,onye oshi 😂😂 ##url,Abuse
87,88976777,@username onye ara go sleep. onye iberibe mmụọ. ozu nwụrụ anwu,Abuse
1408,89790979,@username i do? hmmm... rapu ndi ofe mmanu. lol,Hate
2911,89977370,@username 🤣😂 ọnụ ọjọọ! ka m tinyegọdị that insult na my arsenal first.,Abuse
1486,89791057,@username reply me asap nnukwu isi,Abuse
779,89792014,@username asp rock kill you there onye mgbu,Abuse
801,89792036,"@username someone who went to marist,why won't you survive,i bu onye mgbu?",Abuse
1672,89791913,@username i thought u closed yo twitter acccount? wetin happen? onye agwu... :),Abuse
55,88976745,"there's nothing igbos won't receive ... arichakwa ndi ugwu , richakwa oba ji ndi ofe mmanu  na onye si na obu... ##url",Hate
2348,89976806,agadi na agwo ofe. 🙄,Abuse
1292,89790863,"unam ikot ""@username : nke nna gi""cino: bura ""@username : ofeke"" ebot ""zz: nna gi ana afubu uzo -_-""cino: blind mind tots ""z: stevie sees wonders""",Abuse
1673,89791914,"o_o..tot mkpi means 'horny' :) rt""@username : isi ewu nwa mkpi a di ezigbo uto rt @username : dat he-goat head is too delicious #translateinigbo""",Normal
2570,89977028,#forums #systemeuro i nwere ike ide n'asụsụ ala nna gị n'ihi na ozugbo sụgharịrị gaa n'asụsụ nile. ọ bụ #free ##url,Normal
2184,89976642,@username nwaanyi bekee 🥰,Normal
1707,89791948,@username he did ritual. he used ndị afọ njọ to do the ritual. ndị ajụjụ,Normal
1250,89790821,ijuta isi nkita iwelu agba ya mee gini???,Normal
114,88976804,"@username hahahah.  bia nwa otu nna gi bu onye mgbu. serve 4 masters, no settlement, come on.",Abuse
2791,89977250,i laugh ooo! rt @username : goldie wu ewu. as in ewu gambia. ezi ofia. anu mpama. onye iberibe one of wherever the fuck she is from.,Abuse
991,89792227,@username mgbada anu ohia..🤐,Abuse
502,89791737,@username ara gbagbuo unu ndi ofe mmanu.  that is a huge title for women in our land,Hate
2139,89976597,@username nne na nna gi aturu...ozu,Abuse
1013,89790582,onye ime ezi ##url,Abuse
1203,89790774,@username kitikpa gbagbuo gị ebeafu!,Abuse
1399,89790970,@username onye nzuzu onye iberibe i n'arụ aka n'ike na esi na imi,Abuse
590,89791825,@username anụ mpama. irikwala ofe mmanụ taa.,Abuse
770,89792005,@username ibu onye iberibe 🤡🤡. go and stop him from talking. ikwikwi 😡,Abuse
17,88976707,"@username ọ bụ ihere ji ya. ọ bụ otu a ka nkịta si eme ma ha rụọ ala. n'ezie, o debere ọnụ ka nkakwụ 😂",Abuse
1047,89790616,"@username lekwe umuoma chineke meriri ndi usa, bewe akwa 🤪 ##url",Abuse
1452,89791023,@username see werey wey no geh family again kitikpa gbagbuo gi there,Abuse
2447,89976905,"@username nnaa e mee m wayo. jụọ feche, ọ ya akolu gị. ọgwụgo mmili nnaa. agwọ no na akirika now.",Normal
286,88976978,"@username e bu anu mpama, onye iberibe di ka gi..👊",Abuse
2622,89977080,@username ọ bụ ndị akpịrị ga e je na ele ebuna eji achụ alakuba,Abuse
429,88977122,"nwata chọba nke ya, ọ bụrụ ajọ nwa.   ʟᴇᴛ’s ᴍᴀᴋᴇ ᴀ ᴅᴇᴀʟ 🤝  #mondaymotivation   ##url ##url",Normal
1333,89790904,"lolzzzz, sandra onu ojoo. ka ewu awusa nwetakwa gi ##url",Abuse
1902,89792144,@username afunwa kitikpa gbagbuo gi ebea 🤣,Abuse
670,89791905,"the gyal bu nnukwu isi, ontop am she dey do shakara.",Abuse
31,88976721,@username hehehe. some peeps don't have chill. people just jump into any tl to sub... i don't. i only fuck with people i know and interact with before ofu onye iberibe ejirim wee chakee ka ugo na twitter. i only sub when i am ready to fight to death. ọnụ ọjọọ dị here dị too much.,Abuse
1346,89790917,@username nna gị ga aburiri gayoyo. ịfụ kwa basụsụ ọ kụlụ gị na foto ahụ?  ekene dịrị olisa na isi gị na ụbọchị nke taa.  happy birthday 🎂 🎉,Normal
724,89791959,@username nna gi bu itiboribo. onukwu,Abuse
955,89792191,"@username just negodi onye mgbu na efere mu aka ná nkpor junction ka mụ kwụsị, while  he was  crossing road majestically, bcos he has seen i dey nswer call,  na then i increas speed, o jiri ọsọ kufere. if to say i slow down, person go just collect phone for my ear, cos my glass dey dn",Abuse
2279,89976737,"@username unu bu ndi ara fr. maka why ka iji aluso nwanne ogu? maka leadership? kam na gbagi!!! obu na igbo choo ka o puta n'aka ndi fulani na aka ndi britain, igbo ga l'ata di n'otu... o'kwa maka ewu ojii""",Abuse
215,88976905,"agwu kwa? enyim nwanyi bukwa onye ofe mmanu rt""@username : ndi ahu bu ndi agwu !! rt @username : gini mere ndi ofe mmanu?",Abuse
993,89792229,@username kitikpa gbagbuo gi na ezinulo gi,Abuse
1169,89790740,"@username ndi usa gini? na so we de share ewu umunna na amichi ooh, this one na odi'na ana way💪💪big up nwanne",Normal
2901,89977360,"@username unu lee onye iberibe ""ur wealthy nigerian ass"". i'm glad ejima mu looks expensive. lmfao, y'all kill me on this app. ndi nzuzu.",Abuse
1957,89792199,@username nkea ekpo gi final agadi n'agwo ofe🤣🤣🤣,Abuse
327,88977019,@username #aligo aligo onye amuma obula gwara gi na nne gi bu amosu kwesiri ka atugbue onye amuma ahu n'okwute,Abuse
561,89791796,did i just hear u say abacha? *rubbing hands 2geda* rt @username : ndi usa. jiri nu nwayo ka abacha ju madu afo o!  @username,Abuse
1388,89790959,@username kedu onumara gi na ehime mbano. onye but nna gi,Normal
1730,89791971,eniola badmus na were babe oo!! choi! nwaayi ofe mmanu ati omonna oshi cc #mr&amp;mrsibu @username,Hate
1091,89790660,@username u be mumu … ewu,Abuse
2317,89976775,"nna gi muru gi! ""@username : ezue ka aha eri udele, atotue ngiga #iluigbo""",Normal
342,88977034,"isi nkita lol ""@username : @username lmao,ewu""",Abuse
1658,89791899,"mhen...""@username : ndi ogbakpa ka njo. ndi ofe mmanu. wa enwe ne origin. na eyiyieri dika ndi ala. mschew""",Hate
148,88976838,lmao rt @username : ndi ugwu na ndi ofe mmanu.,Hate
2907,89977366,"ngozi nadiri ndi agu ezi omume nagu, ndi akpiri nakpo nku na ya: n'ihi na ndi ahu ka afo geju.- matiu 5:6",Normal
2397,89976855,@username yh ndi ofe mmanu,Hate
1112,89790681,"okpowu go'ya o. chaii ike nsi.. virgin ndi ara ""@username : @username giwan bi akpa amu. onye nzuzu. biko hapum aka""",Abuse
851,89792086,@username ịkpụ nne gi efulefu,Abuse
970,89792206,@username ode buruku 😂🤣😂  na only curse u sabi. ezi ohia. akpamu. onye iberibe. anuohia. efulefu. omoale. omo agbepo,Abuse
1077,89790646,"ma chi nwa nza akwụsịghị ị kụrụ ya egwu, nwa nza agaghị akwụsị ịgba egwu.   as long as there is life, there is hope. do not give up. ##url",Normal
2448,89976906,@username nwanne okwu gi kwu oto! umu agafu na amaghi ihe.. soso isi nsi nama ndi awusa ha na-eri ka ha na-acho. ofu nkpuru ihere adighi na-anya onye ofe mmanu. ndi aburu onu ka ha bu! nekwa anyi! nee #biafra! nwanne m deje keteke! #biafraexit #ipob,Hate
156,88976846,@username kitikpa gbariakwa nne gi anya ebeahu ...lekwa nkea jiderem🖕,Abuse
666,89791901,nkita la cha gi amu rie nsi,Abuse
662,89791897,@username mkpo ya aunty onye oshi now ha ga si na enweghim respect. just return it. simple.,Abuse
1006,89790575,@username onye iberibe mechie gị eze ule ọsịsọ! there will be election in ìgbo land you'll do nothing,Abuse
2327,89976785,@username atụrụ una no gị rest abi. ndị nzuzu fc. no brains fc,Abuse
2500,89976958,"o tata ka ima? rt""@username : ndi ofe mmanu bu ndi nzuzu.""",Hate
177,88976867,@username mana ịkpọ go nụ ya already... ọnụ ọjọọ gị dị egwu! 😢,Abuse
2638,89977096,"@username go enjoy ndi ofe mmanu, onye ala",Hate
1887,89792128,@username can't see anything reasonable to one onukwu who's of no use to ndi obodo ya. keep making noise with your uburu aturu as you have finally resigned to remaining ewu awusa...  ibu akpa-amu udele ... anuofia,Abuse
1529,89791770,"@username asi nwanyi oma...the main onye mgbu but onye nwetelu #2,200...a na achupu onye nwe shop ka enwelu shop ya setie olu, o'comply kwa nalu nke ruoru ya juo ezigbo oyi😂",Abuse
2802,89977261,@username ibu onye iberibe! hoooo-haaaa!!!,Abuse
1208,89790779,asi na ikwee onye ekpenta na aka ibi oma aguwa ya!,Normal
24,88976714,only one reply from vector everything abọye ka ike ọkụkọ. ##url,Normal
2795,89977254,@username nke a dika ôgbara gi gharii 🤗?..ofeke amarô mgbe ekere nkü ükwaa..fere tinye isi na ôhia.ajürüm gi simple ajüjü iwere nkpari tinye na ime ya..inaruo ikparia nne gi na nna gi..  onye nzuzu..,Abuse
2385,89976843,@username ijikwa anya gi wee na achi ka onye agwu na eme?,Abuse
2065,89976523,"@username o ngi ka aru na-adiro, onye nzuzu.",Abuse
2674,89977132,@username mgbada nonsense! 😂,Abuse
879,89792114,@username ndi usa vha funa u fana mubebi munwe na munwe udivha na favorite yawe,Abuse
2679,89977137,@username otu gbawa kwa nne gi there nwa mkpi,Abuse
942,89792178,"@username ihele mekwa ummuna gi. ewu gambia. onye nzuzu. agwo tagbukwa gi e ba. anu mpama, ezi bida",Abuse
2681,89977139,@username kitikpa gbabuo gi ebe a! onye mgbu!,Abuse
1557,89791798,adighi elim eli ka udele...,Normal
347,88977039,can't get to know you if iru gi di ka iru enwe.,Abuse
2491,89976949,"@username ozu kwe ka ọ hà, e lie ya n’oge .  however! gịnị kpatara m ga-eji akwaara onye ọ bụ nnukwu isi ákwá, ọ bụ m ga-eyi ya okpu ya?",Normal
2957,89977416,ọkụkọ sị na ya anaghị eti ka egbe ji ya haa ya; kama nay a na-eti ka ọha nụrụ olu ya.,Normal
2817,89977276,@username ha ga ejizi otele gi gbape borehole di omimi nwanna. 10 years borehole!,Abuse
386,88977079,"nnenne gi rt @username : nna gi ""@username : ##url rt @username : waka ""@username : abeg who call dis ... ##url",Abuse
1836,89792077,"someone posted ""davido dey refresh bank app, other people dy refresh davido page"". 😂😭  nigerians 🤝 ọnụ ọjọọ",Abuse
2148,89976606,enweghi mgbe mkwuru na chief omeego bu onye oshi mana asikwaam na onaghi ezu oshi...#ilu,Normal
2492,89976950,"ọ bụghi ebe nile uche gara, ka ukwu n'aga .  maka ịchịpụta ede, abụghi ọkụkọ ya!  #saturdayproverbchallenge #iluigbo",Normal
2182,89976640,"@username unu a kọjọrọ ụmụ nwoke igbo akụkọ unu ama tọ ụtọ, ọ dịka unu bụ ụmụ nwaanyị igbo ana emeka ọfụma. i sịrị pizza bunye fa, ị jụkwa fa ma fa ana eri pizza? ebe onye fụlụ ịfụ n' anya kalu ya mma, ya jisi ike. onye ofe mmanụ nụọ gị ọfụma. udo!",Hate
244,88976934,@username onye oshi...go joor! don't com again wit any q&a time 2mao...y din't u ansa me 2day? i mere ihu ka ikwikwi!,Abuse
2074,89976532,@username imaro zi ndi ofe mmanu?,Hate
1833,89792074,@username rochas ibu ezigbote anu ohia. udele mmiri mara ka igbu. chineke kpokwa onu gi oku. ewu!!!!!,Abuse
940,89792176,"@username waa here, onye mgbu",Abuse
1695,89791936,@username gerrout osiso! onye juu gị? 😭😭😭,Normal
2925,89977384,@username anyị abụghị ụmụ anụmanụ  achọghị ihe ọ theụ inụ n'aha ọzụzụ bụ ihe ọjọọ ma bụrụ ezigbo ihe atụ nke ịbụ onye ajọ omume !!! #teamnzudinobieze  #manutdvschelsea #sundaymotivation,Normal
313,88977005,gone are days when they say nde onye bi ka o nawachi nwannem sometimes inwere ike wachiaa na ofe mmanu o ru echi ndi lastma or lawma e help gi wanye ya. aku ruoo ulo amara onye kpatara ya 😂😂😂😂😂😂😂😂😂.,Hate
1464,89791035,"instead of shawama»»abacha, for baleys»»nkwuocha, for hot dog»»anu nchi ,mgbada. :@username ",Normal
2910,89977369,"@username hahaha. nkịta ará. bịa wéré... gbá gị jaja, ụsụ nwụrụ anwụ",Abuse
2095,89976553,"ana m ekele ndị niile m kuzigoro asụsụ anyị a, ndị m ka na-akụzi ugbua nakwa ndị m ga-akuzi echi🙂 daalụ nụ🙏  ana m ekele kwa unu ncha niile ebe a, n'ezie igbo nwelu mmadụ. igwe bụ ike💪💪  thank you twitter, you have brought wonderful people my way ❤️  daalụ nu😃 ##url",Normal
1337,89790908,"👣👣👣 ""@username : lmaooo""@username : ndi ofe mmanu bu ndi nzuzu.""""",Hate
972,89792208,"lmao!! onye apali @username : onye nzuzu! ""@username : onye ibe ri be @username : ndi ara!""",Abuse
1459,89791030,@username waga g onye ọgwụ. 🤣,Abuse
661,89791896,@username i’m an igbo man and i condemn this statement. iwu anuohia! ibu onye iberibe. onye ala!!,Abuse
1942,89792184,"@username nwanne, you are a ritualist. ị bụ onye ọgwụ ego. mana i don't have a problem with it. my own problem is put me there. tinye mụ na ọgwụ ego.🤣 ##url",Abuse
939,89792175,"@username lol 😂osi owu gini uchu, kitikpa gbagbuo gi there. ikpu shigbuo gi there. ezi bida",Abuse
371,88977064,@username hahahahahahahh.....i stopped going to uka 6 because ndi eze ule and ndi anaghi awu ahu abia early mass..,Abuse
567,89791802,@username oga a bụkwa ji agwọ ru agwọ,Normal
1862,89792103,elikem ile mgbada!,Abuse
1028,89790597,@username hapu onye mgbu ahụ omaboro ife na eme ya,Abuse
826,89792061,@username gbam! ezigbo nwada igbo! nne gi mulu gi! i ji ya,Normal
986,89792222,@username onye agwu with spongebob's antenna poking out of his head.,Abuse
2412,89976870,"""@username : onye agwu @username ft. @username n @username sicknessssssss""madan tin!",Abuse
2126,89976584,"onye mgbu. next time, know when to skip conversation ndị okenye.. ##url",Abuse
1650,89791891,"@username ndi ugwu choro igbanyere onye ofe mmanu film. o choro ticket, ha enye ya ticket. ha nyere ya garri, ma wunyere ya aja na garri.",Hate
2955,89977414,"@username lol , you forgot to add “onye ọgwụ ego ‘ritualist’” esp when you car is fine",Abuse
2231,89976689,"who they teach you igbo? epp me too  🙋😭😭😭""@username : onye ime ezi “@username : lmaooooooo onye iberibe ##url",Abuse
2106,89976564,"@username onye iberibe,atụrụ fulani keep gossiping",Abuse
815,89792050,“@username : onye nzuzu. rt @username : rie nsi onye ala rt @username : @username rie nsi biko.”nawaoh!! ikensi's✌,Abuse
1798,89792039,@username onye asili onye juu gi?,Abuse
1435,89791006,@username ndi igbo ndi nzuzu. multichoice selecti onye ofe mmanu to win this year make fa si na so ndi igbo na e meri since and unu anolu na twitter na echu onwe unu afa. tufia!!,Hate
780,89792015,@username nna gị onye ala. jee gwa nna gị ka ozuzulu pụa... anụmanụ,Abuse
1755,89791996,"bhahaha @username : amakwam na ndi akpiri ogologo anoghi here ""amchizzy: abacha is ready missjay_u: i go chop oo r: ##url",Abuse
1325,89790896,@username adaka enwe. ofeke na amaghị mgbe ekere nkụ ụgwa ndị mmụọ dorrikwaa anụ. nkịta racha kwa ọbara gị na ama nna gị. ozu nwụrụ anwụ dị ka gị. onyisi na eso onyìsì agụ tawakwa gị isi ma gị na ekperima nwakpuda nwucikwa ụzọ. gị na dabakwa n'olulu ọnwụ. ndi ụchụ,Abuse
2675,89977133,names of birds in igbo language :  eagle - ugo pigeon - nduru parrot - icheoku owl - ikwikwii duck - obogwu hawk - agu nkwo kite - egbe sparrow - nza guinea fowl - ogazi vulture - udele ostrich - enyi nnunu quail - okwa turkey - torotoro egret - chekeleke swallow - eleke nti oba,Normal
2855,89977314,"ndi ofe mmanu(esan oni bajert @username : hehe bloody ibo u say. cool. i'm esan tho""@username : ... ##url",Hate
1057,89790626,@username ekwensu ga akpo nna gi na nne gi oku efuruefu anu jaki.,Abuse
2307,89976765,@username adịghị m eji ntị anụ asịrị na,Normal
1017,89790586,"@username if ndi igbo won't mobilize to take over this country in 2023, i'm afraid we can't anymore. instead onye ofe mmanu or onye ugwu will be there, let's push our worst candidate mana ka oburu onye igbo.  anyi abughi ndi nzuzu!",Hate
1936,89792178,"@username ihele mekwa ummuna gi. ewu gambia. onye nzuzu. agwo tagbukwa gi e ba. anu mpama, ezi bida",Abuse
1406,89790977,"@username ewu awusa, udele aba, ezi bida",Abuse
1829,89792070,ekwensu go behind me 🤣🤣🤣🤣🤣🤣🤣 ##url,Abuse
2233,89976691,rie nsi! ajo nwoke rt @username : uyaka rt @username : who killed dele giwa? #anyhowquestion,Abuse
2477,89976935,lool...onu ojoo rt @username : agadi na agwo ofe rt @username : mana this sulu aburozi umuazi,Abuse
2575,89977033,idiot ezi ohia onukwu chineke kpo gi oku simon ekperima onye oshi ##url,Abuse
127,88976817,@username tag ohanaeze ndi igbo join ewu,Hate
2079,89976537,miley onye agwu🙉,Abuse
2122,89976580,@username onye ori 🤣,Abuse
891,89792126,@username 😂😂😂nnukwu isi aki...lmao,Abuse
2967,89977426,@username hian onye juu gi ife niine a?,Normal
1352,89790923,onye iberibe use that 32k stuff am inside your rectum anu mpama. ##url,Abuse
1011,89790580,"@username hapu ndi ofe mmanu, ha wa  n'asu asusu ha. anyi ga n'a asu nke anyi. igbo kwenu igbo di nma.",Hate
356,88977049,@username ewu congo 😂,Abuse
1007,89790576,@username alapugbu kwa nne gi na nna gi there,Abuse
1488,89791059,@username food is ready ewu awusa,Abuse
684,89791919,@username ezigbo onye ori,Abuse
830,89792065,@username nezianu dimkpa benin obelle nwa na akpa ora n’ isi.... ifelle mee gi... tueh,Abuse
1991,89976449,@username mbaise kii u. nwunye m aburo onye mba5. onwero ihe gbasalum with nwaanyi ozo.,Normal
2217,89976675,@username okwa iga afu onye ogabu ifu ya in real life odigi ka gi jiri ula magbuo oputa osaghee eze ule ya gwa gi okwu otu osi soo yaa..,Abuse
2636,89977094,"""@username : ebum nnukwu isi mana isi umu oby ezekwediliaa bu oke isi .  the isi di egwu""ifuro ka nne ha di? isi nko",Abuse
988,89792224,@username kitikpa gbagbuo gi na nwoke bum short gi. run along dr iberibe.,Abuse
1238,89790809,@username juli juli onye agwu,Abuse
2537,89976995,"@username certainly, my governor. i await your ascension to lead anambra soon. @username is a one term governor na aha jisos christ bu onye nwaanyi. amen",Normal
1644,89791885,"@username kitipka lacha ezinulogi anya,agadi ekwenka,onye iberibe,i biara twitter na edisgrasi ndi obodo gi,ifele eme,okenye iberibe ,usu,oke mkpi,ezi wawa",Abuse
141,88976831,@username buru nnukwu isi gi puo n'uzo,Abuse
218,88976908,@username where is the fraud here? agadi nwoke na agwo ofe,Abuse
2449,89976907,lol. ewu awusa. mkpi abakiliki. ##url,Abuse
363,88977056,@username ọnụ ọjọọ gị dị egwu walahi 😁😁,Abuse
2880,89977339,ekwensu ihere mmegbue gi... ##url,Abuse
346,88977038,"@username nwata chọwa nke ya, ọ bụrụ ajọ nwa.",Normal
2033,89976491,"@username judas ndị akpịrị ego dey cry cry like babies, nightmares join 🤣😅😆 they go get heart attack when onyendu mnk voice broadcast  #biafraexit",Abuse
22,88976712,"@username onye aghụghọ nwụọ, onye aghụghọ e lie ya. (con man die, con man bury am)",Normal
713,89791948,@username he did ritual. he used ndị afọ njọ to do the ritual. ndị ajụjụ,Normal
1162,89790731,🎶 🎶  ekwensu o ga emerie unu n'agha?...  si mba o... si mba o... nwa chukwu...si mba!!!  🎶 🎶,Normal
2054,89976512,@username ndi a bu ndi ofe mmanu,Hate
875,89792110,":p @username : lol""@username : mkpi @username : @username isi ewu""""""",Abuse
2039,89976497,"onye agwu,biko i no want your pikin o😂😂 ##url",Abuse
2103,89976561,this sars issue is getting way out of hand!   ka anyi chukwa ewu oji mgbe anwu ka di!!!  wepu aka enwe n’ofe tupu owo aka mmadu !!!!,Normal
10,88976700,@username ezigbo nwa onye nzuzu,Abuse
2728,89977186,"lmao. onye iberibe... nke a akala mma ""@username : @username ole nke wu ediological na? ikpawala nsi na village? lol...""",Abuse
2257,89976715,"enwe :p rt @username : i'll kee u oh!""@username : ishi aki @username """,Abuse
2808,89977267,egbe mmiri gbagbuo ama nna gi there! onu iji gwa peter okwu suchie gi there! ekwensu! ##url,Abuse
1841,89792082,"@username amam na isi adiro gi mma. onye ori,onye are eke oka. nkita lacha gi anya",Abuse
795,89792030,"otole gba gbuo kwa nne gị ebe ahụ atụrụ, ga jụọ nne na nna gị ọdịrị ajụjụ ahụ ozu nwụrụ anwụ. ##url",Abuse
1320,89790891,soso gi bu onye ori obi m,Normal
2751,89977209,"eggs""@username : ishi aki""@username : ara oji ""@username : otu ocha""@username : amu nama ""@username : otele aboki""@username :""",Abuse
756,89791991,@username o na amasim nke ukwu ma ana akwanyere umu nwanyi ugwu ruru ha.  ikwuru ezi okwu nwanne m. onye biri ibeya biri,Normal
627,89791862,@username onukwu okpoko would have been better,Abuse
95,88976785,"@username nna, i na-enwe ihe isi ike n'iku ume ọbụla, ọ bu ihe obi karia ka ọ bụ ọrịa shuga. ọ di mkpa na i ga-akata ahụ hụ dibịa oyibo ka eleta ahụ gi nke ọma.  nke kachasi nke, dị ka ọ bụ gi na nne gi ka ọ na-emetuta, o nwere ike ị bụ ọrịa na-eso usoro ezi n'ụlọ.",Normal
2932,89977391,@username no vex fellow comrade..  but since you don call me onye mgbu nwanne rie nsi ewu for there🤣🤣. no shakin,Abuse
130,88976820,isi ewu on my freaky mind.,Abuse
1714,89791955,"@username ezi okwu oooo. kama ihe a putaghi na anyi ga abu ndi ume ngwu ka awo. ka anyi sorokwa ibe na alusi olu ike, ka chukwu gozie olu aka anyi.  o meere ma chi ekweghi, ka onye uta atakwala ya.  ya buru uka, buru ilu",Normal
