Unnamed: 0,id,tweet,label
2066,76133433,@username 😂😂😂😂😂 habu da ya ji kudi cewa ya yi in kazabi isa ashiru ka zabi arne sabode kaduna ta musulumai ne ama nijeria ta kowa da kowa ne,Normal
6195,1554911748402061317,@username masanan amma arna ne inba hakaba ubanme za ai da alade,Normal
981,76132347,kare jini biri jini ##url,Normal
3764,78969777,"@username the problem din shine catfish sunyi yawa, zakiga namiji yaje har ya fara soyayya da namiji dan uwansa bai sani ba, street dinne catfish sunyi yawa. duk dama yawanci ana ganesu saboda yan kauye ne masuyi😅😂",Normal
4074,78970091,@username dama ai dan izala ne.,Normal
5317,1364884570286542848,akwai jahilai a twitter musamman yan kudu yan bura uba sun zata yin turanci shine ilimi,Offensive
552,73178355,@username sun dauki mutane sakarkaru neh kawai,Offensive
3323,78969333,"arne, irin kai shegen nan ko😂 ##url",Offensive
4499,78970518,gaskiya inyamurai sunfi mu san biki,Normal
1876,76133243,kai kaga mourinho dama yayi kama da dan ta'adda ##url,Offensive
4660,78970680,@username bahauce yace ciwon arne ba sauqi 😂😂😂,Normal
5982,927495970811674624,wlh nysc duk aikin yahudu ne mtsssw rubbish,Normal
5402,1377131137596747778,"me kake tsammani a al'ummar da jahilci yayi yawa, kwaikwayon yahudu da nasara shine wayewa a ganin su, riko da addini shine ci baya a ganin su, ilimin boko shi suka dauka ilimi na addini kuma suna ko in kula? gaya min! me kake tunani akan wannan al'umma.",Normal
4222,78970239,"""@username : “@username : cant remember the last time i prayed in the mosque”yaro ya zama arne kawai""uwarka na zama",Offensive
1647,76133014,@username kafara cin kudin talakawa,Normal
2286,76133653,"you're table, chair and almajiri ##url",Normal
663,73178466,ubanda ya haipekii yaci kutmar durun uwarsa shegia jaka yar akuya daqiqiya jahila yar kwangilar yahudawa allah ya tsinemiki albarka ##url,Offensive
6547,768579162621763585,pot1 sae manyan arna🙌#ucldraw,Normal
1000,76132366,reformation of almajiri in nigeria ... 🤔💭 ##url,Normal
6029,1255495966754582535,@username shiyayi kudi ai  ba almajiri bane yanxu,Normal
126,73177929,almajiri dai oga.. 😂😂 ##url,Normal
1729,76133096,@username laa yanzukam ae wasu mazan. sunkoma yan daudu karfi da yaji,Offensive
2297,76133664,please where's @username ?  why's he pretending as if he hasn't read about all these almajiri stories flying up and down  has his data finished?,Normal
4679,78970700,ya allah ka tsaremu daga sharrin yahudu da nasara da kururuwan shedan... 🤲,Normal
6057,1250421682419798016,"@username see ba? u'll still b d iyamuri u are, arnan banza kafirin hopi, common mistake u are to correct him,u are making it something else,as if u've never made any mistake in ur life.ppl like u are those making disharmony in this country",Offensive
1105,76132471,yanzu wani dan dattijon ustaz yayi posting hoto da yar shi a facebook wit the caption “me and my bae”... nace ikon allah.. ashe ya sheik ma na amfani da “bae” 😄,Normal
159,73177962,@username kai 🤣😄😄. sun amshi wani kaso wurinka kenan arna kenan 😂,Normal
2344,76133711,@username toh kai waya gayamaka akwae wani abu daxema allah yayefe masa idan ya mutu kafiri a ina kayi wannan karatun koko musulmi ne???i don’t if he’s muslim or not buh indai ta tabbata ba musulmi bane yakamata kalaman dafadama wancan na jahilci kamayarsu kanka kakoma gaban malan,Normal
4316,78970333,see beautiful people na.. lovely family team blue room 💙💙 hon chief whitemoney 👑😍💰 beautiful liquorose 👑😍🌹 handsome niyi 👑😍💙 handsome emmanuel 👑😍⚜️ ozopuru ini ego 1 of ndi udi kingdom kpakpando ndi moneygeng biri kwa #whitemoney #liquorose #niyi #emmanuel #bbnaija ##url,Indeterminate
4606,78970625,the difference between some girls and almajiri na plates 🙄😏😵🤔,Normal
1125,76132491,"@username kaiiiii now i fully understood why almajiri keep saying ""iya yunwa bata da hankali...😥😪""",Normal
4452,78970471,toh adai kara hakuri nima dan izala ne. ##url,Normal
2368,76133735,"to the good folks in kaduna state, this is isa ashiru (pdp gubernatorial flag bearer)‘s economic strategy for economic empowerment and a smoldering solution to unemployment.  the father of 'jajayen akuyoyi' na 'inyamurai  “if elected i’ll empower youths with goats” ##url",Normal
2996,78969006,dole a yi wa sheikh dahiru bauchi uzuri. shi izalar da ya sani ita ce wacce ta ke cewa shi kafiri ne. wacce take cewa gara kirista da shi (dan darika). wacce ta ke kwatanta annabi (s.a.w) da amblam din wasika ce.  #copied,Normal
5737,1257986621586255872,@username meyasa kk yima hausawa bugun kwandon goro yar’uwa !? mutum nawane a cikin hausawa sukayi fintinkau a fagen tarbiya da kyawawan halaye? haka kuma ai kowane kabila akwai marasa tarbiya dakuma marasa ilimi yadanganta tarbiyar da akabawa kowa a gidansu,Normal
295,73178098,@username kajii soko kow,Offensive
963,76132329,"@username ai yanxukam kowacce zafi zatayi..don kowa na iya ci acikin mu 3 din, musamman mu da arna",Normal
2965,78968975,"well, truth is i have really seen 'shege'  i have paid money, i have opened miriads of online accounts even before my mates knew what the internet could do for them...  i have taken make-believe 'masterclasses' organized by people who couldn't make money from what they learned...",Normal
4358,78970376,'yar iska ce suna 6ata mana tarbiyarr pipul 😂 ##url,Offensive
5270,1264865250777669632,"@username ance a daidaita sahu, su kuma sun biye ma yahudawa wai social distance",Normal
2940,78968950,"yana bata yara kowa yanzu yaro wai dress nashi irin wancan ne,  suba garori ba ##url",Offensive
4225,78970242,"so that we can look fresh and nice, make we no look like almajiri kids when they start food sharing.  naso the party started o... wetin concern us with the program we only came for our payment(make we eat like oloriburuku too)  50-50 no cheating walahi. ##url",Normal
3799,78969812,"cesc arne ne wlh, watta pass",Normal
4585,78970604,@username indai har akace mace a twitter tana abota da anty kankanaty 🍉🍉🍉 nasan komai xata iya pots din dan banxaye ne suke abota da ita wlh kice sakara kawai,Offensive
3308,78969318,carpenter ne dan iska wlhy ##url,Offensive
6153,1108472698215297024,@username ya zata kai inyamuri ne 😂😂,Normal
3057,78969067,"kutayani warware wannan matsalar.. budurwarsa ce ta sato kudin mamarta ta bashi ya fara kasuwanci don son da takeyi masa kuma yazama mai arxiki da kudi, sai buduwar tace dashi ya fito suyi aure, sai yace da ita shi a gaskiya bazai iya auren  barauniya ba. #thematters  #thematter",Normal
5036,1255367009786789895,3.almajiri will be used to play table tennis.  4.police and army will brutalize citizens. 5.criminals will write letter that they want to come and steal.  6.pastors will ask permission to heal patients.,Normal
1380,76132747,@username to dan bidi'a.,Offensive
6683,1097606442780184581,"@username they are blind and dumb. they will never understand you. yahudu yana aiki.  my sister nobody is supporting such an act, but we've norms to be followed.",Normal
975,76132341,"@username mix, interact and join publically camp, without any muharram is that called islam... dan uwar uban babanki kije kiyi karatu... ad-deenu al-nasiha... amman anya asarar kudin tara... ko kuma tunda ance da third class kika pita a karatun yahudu nasan ko pass bazakici ba a islamic. ##url",Offensive
2404,76133771,"almajiri boy: ""my name is ayuba, i'm an almajiri child living here in kaduna state"". yapd officials: we met him on our way back to house, so as usual we asked them questions but it was very interested when him wrote him name for us and in little words he spoke english with us. ##url",Normal
5392,502136147322351616,😂😂😂😂 “@username : that anaconda video is for people like gaddafi . arna baku sallah..=))”,Normal
6102,1488821995261337603,@username you don't have to be dan izala to hate bidia,Normal
6717,1308724104921571328,@username akwai dolaye dayawa ashe! allah ya ganar damu.,Offensive
1744,76133111,ozo dinan wawa ne. dolo wawa,Offensive
6468,1587151852222676993,"which animal run this one o 🤭.. nigeria and nigerians , shege and banza 👍 ##url",Offensive
4692,78970714,@username arniya ta shigo hannu ##url,Normal
6742,1303677093369307136,@username yar wahala 😂😂😂,Offensive
4581,78970600,@username to jikan inyamurai!,Normal
4790,78970812,@username ai ko agarin arna iya abinda zaayi kenan shiyasa malamai suke yawanyin waazi akan pix na free weeding saboda shedanci akeyi yanzu baabin kunya bane yar musulma ace tayi wannan sai kuma ace wayewa ce ta tayaya wannan aure zaiyi albarka allah yakara ganar damu masuyi allah kashirye,Normal
6173,1593108427123089408,@username ke mahaukaciya ce ai,Offensive
1019,76132385,"ta yaaya yan ta'adda za su shiga masallaci lokacin tahajjud su bugi liman da ladan sannan su sace masallatan da ke neman yardar allah, sannan wata gwamnati, wani malami, wasu mutane su nemi sulhu da su.  #bbchausa #northernnigeria #securenorth #nigeria",Normal
1868,76133235,"dan shegiya ba, wlh sune ##url",Offensive
3944,78969960,"@username wani dan akuya neh wanna wanda bayi da tarbiya kamar na mutane, da kai da papa, mama, pikin da mai goya muku baya buraubanku shegu yan lade kazamai 🔪👍💪",Offensive
4009,78970025,@username yes gani dan uwar ka?? ka taba magana akan abun da yake faru a arewa???? akan wasu yan yahoo! zaku tashi hankalin ku arnan banza,Offensive
6470,1299702442452541440,ban taba jin wani kafiri ya mutu naji ina tausayinsa ba koda so 1. chan ta matse masa.,Normal
1015,76132381,"when i was in borno , ‘arna’ was the signal that made me know more about northerners even as young as i was 8 years .  just playing around with muslim friends, their older siblings will say “kar ku wasa de arna’’ don’t play with people that don’t know god ##url",Normal
4604,78970623,ana cin jakai 🤣😂 #barcagranada,Normal
4762,78970784,barça ta abu karuwa @username swimming inside europa cup ##url,Normal
6168,1503369505854173187,idan ba sharrin soyayya ba ta yaya me degree zai tsaya yarinyar da ta fadi jamb tana cewa shi ba ajinta bane🤔🤔 shegiya dakikiya kawai💔💔,Offensive
6737,1617233946890194948,kazama mai hakuri da juriya da kowa amma karka bari a wulakanta ka 👌,Normal
4871,1100293289901809664,"😂 😂 😂  my nigga miss road,  this is the power of almajiri, go and learn how to marry four wives, we born new episodes of war against southern politics, kano and kaduna, katsina soon on their way, you will soon go back to where you belong,  ''jail"" proudly almajiri ##url",Normal
4299,78970316,@username dan kauye yayi agogo 😂,Normal
1517,76132884,gaskiya obi mugun daqiqi ne always beating the bush... mtswee,Offensive
5151,1268471843163451392,"what does john arne riise, thomas hitzlsperger and lukas podolski all have in common? #tbt #footballers",Indeterminate
5778,1620307565925253121,@username shima kamata yayi yazama mai saukin kai domin kowacce matsala tana tare da solution dinta maganar chanjin kudi bai kamata a saka deadline bah madamar central bank of nigeria zasu ringa bama branches 10% na sabon naira note baba kasan dole talakawa su sha wahala ##url,Normal
5685,1280210806815232001,@username which one is invitation? so arrest suddenly turns invitation in this country? ahswear this country is a huge written joke🤣 it will never be well with the stinky/corrupt hand that typed this tweet. barayin banza,Offensive
2307,76133674,uwarki🖐wannan arniya ceh ##url,Offensive
5385,1598227633636278272,"@username banza mahaukaci,idan baka san tarihin mutum ba kazo a baka..shugaba bature ne naturally,a ungwan muazu aka haife shi nan garin kaduna.yayi adc gwamnoni irin su yahaya bello kafin aisha buhari ta zabeshi a matsayin adc dinta. the new about the rest is all fake.he is a no bleacher",Offensive
1501,76132868,@username mugun jahili dakikine kawai yake jama'u,Offensive
3619,78969631,baya nufin saika kula kowa zaka zama simple akwai wawaye cikin  mutane wainda kulasu sai yajawoma kaskanci. dole sakazama. talent wajen ma'amula da mutane.,Normal
1438,76132805,ai ballagaza ita take fada da namiji a waje tana matar aure. mun godewa allah da ya nuna karamci da dattaku da bai rama ba ##url,Offensive
270,73178073,@username manta da matsiyaciya,Offensive
3610,78969622,@username iri ciwan diya mace na yar macen ne... abokai na amana,Normal
3609,78969621,they know fah munafikai neh kawai😂😂😂 ##url,Offensive
2801,76134168,“arne kudu ya fi musulmin arewa in dai dan pdp ne “ #sule lamido. ##url,Normal
4231,78970248,kano babu yawan kafirai sai dai yawaan munafukai.,Offensive
2745,76134112,sabinus wawa ne wallahi 😂💔 ##url,Offensive
6185,1525574198328020992,@username jaki jahili dan akuya,Offensive
5089,1250344473541795840,@username ai hakan shine waye kuma in wayewa ne to batakai akuya ba,Normal
4079,78970096,@username to ita ma yar iska ce.,Offensive
962,76132328,"@username hahahahahah 🤣💔 billahillazi in ka hadu da bagidajiya she can even report you to either her mom or your mom. sai a yi ta kallon kallo.🤣 mba, no be me yasin 😭😭🥶",Normal
4783,78970805,@username even the first ones are not necessary....meh yasa komai sai mun dinga emulating yahudawa. imagine if its their children taking the videos?! allah ya kara shiryar da mu🙏🏾,Normal
4099,78970116,general qassem soleimani appears in cloud from heavens.  yanzu fa sai wasu suce ni dan shi'a ne ko?! ##url,Normal
2450,76133817,"allah ya isa wawa 😭😭😭😭“@username : banza dan shi'a kawai ""@username : yan arewa masu big boobs 💖💞💖💞""”",Offensive
2226,76133593,@username sa arna sujjada,Normal
5417,1485735694698000385,@username wannan wane irin gaja ce,Offensive
3776,78969789,moreno surged forwards akin to john arne riise in his liverpool heyday like he's been around forever 💪💪💪💪💪💪💪,Indeterminate
251,73178054,@username ai yan sahara nan yan shegiya ne wlh... they are bigots of the highest order nd in the habit of trying to instigate trouble all the time,Offensive
1639,76133006,🤣🤣🤣🤣🤣🤣🤣🤣🤣  shege lado  guntu da bala'i ##url,Offensive
1805,76133172,@username to me kikayi kekan. malalaciya,Offensive
6593,1509541422277578756,@username aepha ka kai dan akuya nagaske😂😂 ##url,Offensive
4580,78970599,"@username over 10million children are out of school in nigeria with 60% of the population from the northern nigeria, o.r.a. educational foundation need your sponsorship to reach out to this almajiri children ##url",Normal
956,76132322,a wata ruwayar fa mata daqiqai ne wallahi😭😂 ##url,Hate
4189,78970206,"actually 1. is jeff bezos. praying fajr is not the business of this world. ita duniya, da musulmi da kafiri duk wanda yayi kakari zai samu. ##url",Normal
5017,497350832233676800,@username ffk is over heating the polity. calling northeners almajiri united &amp; accusing apc of being the political wing of bh.,Normal
274,73178077,@username dan hegiya ka taba jin arniya da safara'u,Offensive
694,73178497,@username ba sauki ciwon arna 😂😂,Normal
4100,78970117,@username kaima kazama dan #arewatwitter kenn,Normal
4518,78970537,@username gaskiya kan annabi s.a.w. da bazawara yafara ai  yan mata ko yan wahala wasu,Normal
1957,76133324,now driving along zoo road kano looking or almajiri to give alms to..   i flaunt my style with what i earn and also give some out to almajiri.,Normal
5400,1188562247284645890,@username ba wani yahudawa tin lokacin annabawa akwai karuwai tsohuwar saa ce  kuma har dunia ta tashi bazasu kare ba kawai dai allah sa mu dace.,Normal
4723,78970745,no wonder dakai da masu maka reply suna supporting dinka duk jahilan daqiqan arna ne. ##url,Offensive
1192,76132558,#saynotoalmajiri: touching story of almajiri boy who aspires to become a #governor someday! ##url @username ,Normal
6222,1027664904982016001,gunkii allan arna!!! ##url,Normal
5572,1619680036021489666,@username halan kai inyamuri ne,Normal
6524,1518900076621537281,@username gaskia jahili ne kai,Offensive
5097,1241151229440544771,@username kai ne cikakken marar hankali daka manta da ana duba albarka harynx 😂,Offensive
2749,76134116,@username deji get sense okay. sakarai kawai ##url,Offensive
2643,76134010,"the first military governor of the defunct northern region and the late elder statesman, general hassan usman katsina, had warned the north of the large-looming danger of the almajiri abuse. @username ##url",Normal
5738,695550080334561280,@username oga sir. if i want to insult you i sabi maguzawa style and won't hide it. your humility has been noted sha. boss 🙌,Normal
1828,76133195,@username good news! zuma needs to step down or anc would do to him what ld kabila/kadogos did to mobutu sese seko in 97  🔫🔫,Indeterminate
2463,76133830,yin yafi rashin yin mahaukaciya tayi tsarki da kunu  #ranarhausa,Normal
3070,78969080,@username masanan amma arna ne inba hakaba ubanme za ai da alade,Normal
5923,1525553020527943680,@username dan uwa nabari kamar yadda ka buqata kuma nagode allah yakara daukaka musulunci da musulmai yakarya kafirci da kafirai,Normal
2356,76133723,"@username you that have sense, borrow me.  you people that address us as aboki, do we find it derogatory? do we find it insulting? you always find one way or the other to play the victim card.  the man is totally wrong, but inyamiri is a harmless hausa word. its same as bayarabe for yoruba",Normal
3908,78969923,"100 million ko 1 thousand, indai 100 million wannan yake nufi to yakamata akai shi dawanau. shashasha ##url",Offensive
3753,78969766,dan iska ba ##url,Offensive
714,73178517,@username i went to islamiyya may be 1 or 2 years my whole life. i gained islamic knowledge from different malams. i think that's why i am not bigoted to any sect. but fact is islamiyya ingrain bigotry in children. if you go to izala islamiyya you call yan darika kafirai and vice versa.,Normal
1962,76133329,it baffles me seeing a muslim cherishing and praising arne all heartedly.. subhanallah,Normal
6493,1583355992204447746,21/10/2022  jk 🕋🕌  allah kabamu alkhairan dake cikin wannan rana ta jumu'ah mai albarka❤️🙏  allah ka hanamu jin kunyar duniya da lahira kasa mucika da imani kacigaba da rufa mana asiri da yalwar arziki mai albarka ameen  barkar mu da wannan rana mai albarka yan uwa musulmi 🕌 ##url,Normal
635,73178438,"@username ohhhh!!! not my father, but may be your m...f*cker.   idiot, dan kauye kawai.",Offensive
4848,1217486366432485377,@username they got a sauna??,Indeterminate
3130,78969140,shey una dey mad. yan kutumar uba. shegu kawai. abeg make una stop this kind rough play. ##url,Offensive
4662,78970682,@username kai kam anyi asaran haihuwa shegey dan iska bani da kayan sallah dai,Offensive
3261,78969271,wallahi shegiyar ci😂  arne da coat bah😂😂 it only taste good when our parent's cook it not this 21st century girls ##url,Normal
2316,76133683,what is bariki in english  example  ni asalin dan bariki ne,Normal
6501,1610222848152588289,@username ni ban biyewa jahilai wallhi kuma mahaukaciya tana can ka baro wawa dakiki wanda bai san dararja mata ba kai har kana da bakin magana shege dan bidan yabo da bidan asani mie ruwan ka dani learn to mind ur business nd change dis is 2023,Offensive
2585,76133952,wannan tsohon ya sa bakaken kaya kaman wani dan shi’a yana so ya tada torzoma a kasa..@username kasa a kamashi kawai dan dama ance ba dan kasa bane😏,Offensive
40,73177843,@username kaga namiji! amma dai duk sun mutu yan banza tsinannu kawai har kafirai ma sun tsane ku yan iska,Offensive
1945,76133312,the almajiri you are talking about is different from the almajiri sarki was talking about. you need to define who you think almajiri is as at today not as yesteryears. ##url,Normal
1694,76133061,@username so kake kazama kazami,Normal
4286,78970303,@username allah yafiku matsiyata,Offensive
264,73178067,halin yahudu da nasara kenan ##url,Normal
2980,78968990,@username aga dan baki 🌚,Normal
2484,76133851,@username wai kai wawan ina ne kullum sex sex!!!! kabi ka dami mutane shege dan daudu kawai,Offensive
880,76132246,"dayawa daga cikin mutanenmu sun zama mushirikai ta dalilin buhari, sun dauka babu wanda zai gyara najeriya sai shi, sun manta da allah shine maiyin komai, to bari in ya kare mulkinsa shekara 8 mugani ko kiyama zata tsaya kenan ko za'a nade kasar tunda mai ita ya sauka...",Normal
2878,78968887,babu kabila a nijeriya da ke koyi da kuma riko da addini fiye da hausawa. wannan kadai ya ishe mu alfahari. #ranarhausa,Normal
4984,1506201444311048195,@username dan kano dan maigoro dan daudu 😱😱😱😱,Normal
3401,78969411,ba wai yan wahala ai gara ma tinubun ya karba kowa yaci ubansa ##url,Normal
3587,78969599,@username ᵞᴬ ᴬᴸᴸᴬᴴ ᴷᴬ ᴷᴬˢᴷᴬᴺᵀᴬᴿ ᴰᴬ ᴷᴬᶠᴵᴿᶜᴵ ᴰᴬ ᴷᴬᶠᴵᴿᴬᴵ,Indeterminate
5754,1292066126286004224,@username adriano during his inter days  why is john arne riise not included na,Normal
5823,1225158081174261760,@username jaki daqiqi most u comment on things u dunno or have an idea about?,Offensive
4397,78970415,@username gaskiya dakiki neh😂😂😂,Offensive
1274,76132640,"@username 1 bashi da addini. (pegan) 2 kirista, bayahude, musulmi me bin bokaye (disbeliever)",Normal
1163,76132529,"support: zulum shares n734m, books; 6,330 bags, cartons of food to 4,945 ‘almajiri’ schools  @username on thursday shared n734m alongside books and grains in thousands of bags to over 4,945 traditional islamic schools referred to as ‘sangaya’ in borno state. ##url",Normal
2334,76133701,duk kun dauko al’adun yahudawa kun zuba a cikin bikin auren ku. se mutane sunyi abunsu da niyyar nuna soyayyar su ga annabi (saw) sannan zaku damu mutane da “bid’ah” yen yen yen🙄,Offensive
2014,76133381,@username kazama mijin tace fa,Normal
578,73178381,idan kaji an zagi gemu me gemun yaji haushi gemun dan akuya ke garai🤷‍♂️ ##url,Offensive
937,76132303,"catfish with stupid mindset, shege dan kutumar uba kawai. ##url",Offensive
2667,76134034,drc peace deal: katumbi salutes kabila for respecting constitution ##url,Indeterminate
3203,78969213,larabawa na shan wuya hannun yahudawa mu kuma muna jin pepe a hannun yarbawa 🥺🙏,Normal
3731,78969743,"narasa dame zan kwatanta wannan al'amari wallahi, jahilci ne? hauka ne? dabbanci? ko me? waye buhari harda in baka soshiba za'a maka muguwar addu'a? kafirai ma wadanda basu so annabi saw ba basuyi bara ba balle som1 that is zero(0) behind d decimal point. allah yakyauta. ##url",Normal
503,73178306,"""@username : see this one.. ""@username : i am proudly almajiri, what about you?"""" egiyechi lol",Normal
2259,76133626,35 almajiri kids discharged in kaduna after recovering from coronaviru ##url,Normal
1361,76132728,ku fada wa inyamurai idan maye ya manta uwar da bata manta ba.,Normal
4195,78970212,"they will say you are being paid to tweet, wait for it.  mahaukata 😂 ##url",Offensive
2607,76133974,saika nemi wata uwar bani ba. wannan yar kwalta zaka cemin zaka aura? kana so ka bata mana suna ko? wai ka fara shaye shaye ne ko? kodai shedanu sun bugeka ne? ##url,Offensive
7,73177810,@username arne wiz 😂😂. you still remember that shit,Normal
3720,78969732,kenan muma arna ne??? ##url,Normal
2364,76133731,"apc is a talakawa govt. socialist leanings. everything is govt driven, your only sure way of survival is to find your way into govt because they will take from businesses to support themselves in govt.",Normal
5748,703931086980694016,pat utomi can't make buhari ministerial list bcoz he's not an almajiri trained. ##url,Normal
5715,1034088396296257536,"@username to abin mamakine dan kafiri ya kushe musilmi, daharwasu batagarin musilmi me murna, kuma ma indai trump ne wataran ma zai iyacewa  mamanshi bata dahankali",Normal
4893,1620393665029087232,this motor don show me shege today. nothing wey desparado no dey cure.  don't quote me anywhere o,Normal
5954,663319131220025344,@username a hausa arne means pagan sir. haka maanar ta ke. amin amin.,Normal
1494,76132861,@username banza a zango. ramadan cream 😂😂,Normal
1242,76132608,@username see what we call leadership! not your almajiri ineptitude and direction less style. ##url,Offensive
2476,76133843,jahila ce wanan ##url,Offensive
2701,76134068,"allah yasa danki ya miki rashin kunya, ki dake shi kuma ya kaiki kotu, tunda rayuwan yahudu da nasara kikeso musulmai su koma yi. ##url",Offensive
1861,76133228,"ke inyamura ce? ""@username : niba bahaushiya bah amma nafi hausawa iya hausa:d""",Normal
5556,1400185051573362689,itafa gombe kamar madina take sai dai bamuda yawan kafurai amma munada yawan munafukai da yan hassada  🤧🤧🤧🤧,Normal
2779,76134146,adeleke asha by king yusuf olatunji and his sakara group 🌞 @username #yorubasofsocialmedia ##url,Indeterminate
805,73178608,"@username 2.kida mandiri a wajen bukukuwan maulidi wanda wannan koyi ne da kafirai,kamar yadda allah ya fadi a cikin suratul anfal aya ta talatin da biyar (35)",Normal
2323,76133690,which one b advanced almajiri skool kuma ##url,Normal
1045,76132411,"@username hi gent, i know atiku abubakar as a strong advocate again d conservative almajiri system, he tried to address the problem of almajiri as one of northern elite he had sponsored a special teaching program of western education at @username &amp; on radio as well as feeding d almajiri. ##url",Normal
6659,1393791822305112065,@username haka akeso ai because doguwa ta auri dogo yaransu zaikasance hankalinnasu sai a slow. guntuwa ta auri guntu kuma yaransu gabadaya zasuyi fadin rai😎,Normal
3228,78969238,@username karya kaki dan baki😎,Offensive
1102,76132468,@username we had a fight that day remember?! 🤣,Indeterminate
2038,76133405,"@username wai duk matan kd, guntaye ne,  naga duk sunyi kusa da kasa dayawa",Normal
1318,76132684,@username meyafaru? bayahude neh ai,Offensive
1830,76133197,@username they know that if they bring them info enugu it would definitely spread like wild fire.  when did enugu start having almajiri?,Normal
4821,1483054748680994816,pending ustaz tsohon dan bariki ##url,Offensive
464,73178267,"ka gama tsinewa malaman jami'a a social media, sannan an janye yajin aiki ka tura diyanka wajen ""tsinannu"" su koyar da su. to diyan da ""tsinanne"" ya koyar da ita/shi mene ne ita/shi?  @username ",Offensive
913,76132279,"rashford is a goat. i don't mean goat oh, i mean goat: ebod, ewure, akuya, mpi... a big goat.",Offensive
6583,1614142350841749505,@username ay kece cikakkiyar yar wahala,Offensive
3933,78969949,@username useless inyamiri talking,Offensive
6044,1292203947713798148,"@username don hassada 🙄, yar gra bake so ba yar kauye ba",Offensive
2780,76134147,a 1999 kwankwanso da rimi suka kawo obasanjo kano aka zabe shi shugaban kasa.  a 2007 kwankwanso ya kawo yar adua aka zabe shi.  a 2011 kwankwanso ya kawo jonathan aka zabe shi.  a 2015 kwankwanso ya kawo buhari aka zabe shi.  shin a 2023 wa zai kawo?  ni dai na ce atiku!!!,Normal
3105,78969115,arne arne ne kaji malam 🤦‍♂️ ##url,Normal
5444,1389322369462935555,"ta dan shi'a da yaji alert din survival fund yace ""anya malam zakzakiy ya fahimci buhari kuwa""😆😅",Normal
814,73178617,ai duk wani male best friend is either ko dan daudu ko munafiki can't stand that shit wlh ##url,Offensive
2704,76134071,@username shege haka zan baka qanwata,Offensive
6584,1295843074858520579,@username amma karshe abunda ya fada ma albani zaria shine yace balain daqiqi ne. bai taba ce mashi kafiri ba wallahi. muma bamu taba cewa ba. idan ance aiki kaza kafirci ne ba yana nufi wanda yayi ya kafirta ba. wannan kowa ya sani. in ba haka ba inshaallahu ba musulmi guda dubu a nigeria,Normal
1796,76133163,of dangerous groups that might destabilize the society. and also those who of the notion that any take to abolish almajiri school is a threat to learning quran can also be right because you can’t abolish without providing a convincing substitute to what you are abolishing.,Normal
2174,76133541,"@username just go and look for big baho and fill it with water, then kashiga ciki😅😆😆😆",Normal
2309,76133676,i am tired of the disrespect being dished out to north everyday by ignorant fools. children of kerosene. tissue paper bigots...kaiii-abun nan ya na mun ciwo har ga allah. jahilai kawai...wai yau masu cin alade ke ce ma arewa kazamai😳 kash kash🤬 amma an raina mana wayo😤,Offensive
2847,78968856,@username that one is an almajiri dropout,Normal
2473,76133840,@username yayai masu arziqi 💰💵💸maza mata kuma talakawa 🙄🙄🙄,Normal
6615,499241233395757056,"""lmao muna wayo @username : “@username : lmao pple like us dnt pay any kobo self @username ”ahaaaa kai arne ne""",Normal
5847,1078199497753329664,"hadisi ya inganta acikin bukhari cewa wanda ya kashe kansa to ya mutu kafiri, kuma zai tashi ta hanyar yadda ya kashe kansa ranar alqiyama. amma babu kuma nassi ko hadisi wanda ya nuna zai tabbata a wuta. allahu a'alam. ##url",Normal
916,76132282,@username kasan kabila da chin mutunci,Hate
5480,1353621209221648385,@username kabila or yare is not derogatory now,Normal
1127,76132493,gaskiya duk ranar da ka ba almajiri chocolate za a samu matsala,Normal
6109,1100169924025241602,"@username am sorry to tell what your education fails to let you understand, is english is a language not a measure of success. secondly the hausa almajris! is the world richest black man, not a poems writer. and you’re soo daft to the extent of following almajiri candidate whole heartedly",Normal
4677,78970698,@username amman dae alama ta nuna kai dan inyamura ne😘,Normal
551,73178354,"🤔 the success might not come unless we act more to address the real almajiri phenomenon to the world, we wish to see a success where almajiri system is transform to meet the needs of nation through integrating and providing educational opportunities for all almajiri children. ##url",Normal
5774,1221187159241232384,"@username zaman gidan ma kuwa akwanga,har anyi masa customized  akwanga most go bag!",Normal
2488,76133855,"""@username : arne da yin sahur"" @username : sahur"""" arne akwai morning service ne yau??",Normal
5503,1224736572861448194,the yapd founder @username explaining the sdg4 quality education toward the almajiri children right to education and how can the children achieve the rest sdg goals in kano state. @username ##url,Normal
4999,729657802210353152,...of the almajiri system with formal education.,Normal
2660,76134027,@username borno = yan kwalta.  yobe = karuwai na karasa miki wanda kikayi skipping,Offensive
5564,1567559534452801543,@username kalla nonuwan shegiya kamar na tunkiya,Offensive
2339,76133706,"''if we do not reform the structure and nature of almajiri system to address the social and cultural norms associated with the almajiri system, whatever interventions we put in place will not be adaptable, scalable and sustainable'' ..   #almajiriandthepandemic ##url",Normal
1773,76133140,hausa illiterates: don't vote for inyamuri igbo illiterates : don't vote for aboki  educated people will never say things like this.,Normal
633,73178436,"as from today, till the next 8years coming... zaman villa sai masu sallah. idan kaga arne to me tarbiyya ne.",Normal
3787,78969800,@username dressing naki like yar shi'a,Normal
590,73178393,@username first of all what is kill arna? mad oo!!,Normal
2026,76133393,ya hadu da daqiqai 😂 ##url,Offensive
1358,76132725,@username it is ai. ta kakuri kinfi kyau da barayi!😂,Offensive
